,u,i,ts,label,idx
5975,919,8412,148481.0,0,5976
5976,772,8615,148496.0,0,5977
5977,859,8413,148498.0,0,5978
5978,449,8478,148499.0,0,5979
5979,49,8273,148505.0,0,5980
5980,411,8295,148505.0,0,5981
5981,940,8368,148516.0,0,5982
5982,89,8661,148528.0,0,5983
5983,624,8672,148541.0,0,5984
5984,904,8665,148557.0,0,5985
5985,89,8661,148574.0,0,5986
5986,49,8273,148585.0,0,5987
5987,405,8321,148589.0,0,5988
5988,940,8368,148594.0,0,5989
5989,772,8615,148613.0,0,5990
5990,829,8631,148620.0,0,5991
5991,940,8368,148626.0,0,5992
5992,89,8661,148638.0,0,5993
5993,89,8661,148663.0,0,5994
5994,49,8273,148672.0,0,5995
5995,940,8368,148681.0,0,5996
5996,852,8644,148697.0,0,5997
5997,411,8295,148722.0,0,5998
5998,414,8301,148722.0,0,5999
5999,367,8473,148728.0,0,6000
6000,829,8631,148736.0,0,6001
6001,89,8661,148736.0,0,6002
6002,82,8257,148739.0,0,6003
6003,525,8492,148837.0,0,6004
6004,901,8361,148852.0,0,6005
6005,829,8631,148860.0,0,6006
6006,942,8605,148893.0,0,6007
6007,772,8615,148915.0,0,6008
6008,943,8646,148935.0,0,6009
6009,380,8479,148962.0,0,6010
6010,487,8519,148962.0,0,6011
6011,772,8615,148994.0,0,6012
6012,77,8328,148996.0,0,6013
6013,772,8615,149017.0,0,6014
6014,380,8479,149023.0,0,6015
6015,49,8273,149046.0,0,6016
6016,829,8631,149053.0,0,6017
6017,736,8605,149082.0,0,6018
6018,772,8615,149095.0,0,6019
6019,49,8273,149098.0,0,6020
6020,49,8273,149128.0,0,6021
6021,487,8519,149128.0,0,6022
6022,772,8615,149170.0,0,6023
6023,772,8615,149218.0,0,6024
6024,77,8328,149230.0,0,6025
6025,903,8284,149288.0,0,6026
6026,487,8519,149323.0,0,6027
6027,624,8672,149396.0,0,6028
6028,786,8620,149401.0,0,6029
6029,903,8284,149405.0,0,6030
6030,49,8273,149419.0,0,6031
6031,772,8615,149421.0,0,6032
6032,829,8631,149433.0,0,6033
6033,829,8631,149465.0,0,6034
6034,505,8525,149475.0,0,6035
6035,772,8615,149479.0,0,6036
6036,487,8519,149490.0,0,6037
6037,89,8661,149547.0,0,6038
6038,487,8519,149553.0,0,6039
6039,859,8413,149568.0,0,6040
6040,772,8615,149571.0,0,6041
6041,772,8615,149606.0,0,6042
6042,158,8292,149607.0,0,6043
6043,624,8672,149617.0,0,6044
6044,829,8631,149626.0,0,6045
6045,944,8673,149635.0,0,6046
6046,772,8615,149649.0,0,6047
6047,380,8479,149675.0,0,6048
6048,859,8413,149698.0,0,6049
6049,772,8615,149725.0,0,6050
6050,18,8427,149743.0,0,6051
6051,434,8653,149777.0,0,6052
6052,69,8321,149779.0,0,6053
6053,624,8672,149787.0,0,6054
6054,829,8631,149799.0,0,6055
6055,505,8525,149802.0,0,6056
6056,772,8615,149805.0,0,6057
6057,772,8615,149849.0,0,6058
6058,945,8474,149869.0,0,6059
6059,388,8584,149869.0,0,6060
6060,829,8631,149875.0,0,6061
6061,344,8449,149888.0,0,6062
6062,389,8483,149891.0,0,6063
6063,772,8615,149891.0,0,6064
6064,269,8432,149909.0,0,6065
6065,946,8270,149919.0,0,6066
6066,947,8258,149927.0,0,6067
6067,936,8286,149949.0,0,6068
6068,571,8412,149954.0,0,6069
6069,786,8620,149957.0,0,6070
6070,344,8449,149977.0,0,6071
6071,829,8631,149991.0,0,6072
6072,772,8615,150001.0,0,6073
6073,813,8623,150013.0,0,6074
6074,394,8529,150042.0,0,6075
6075,624,8672,150058.0,0,6076
6076,948,8303,150061.0,0,6077
6077,829,8631,150070.0,0,6078
6078,949,8674,150081.0,0,6079
6079,772,8615,150082.0,0,6080
6080,904,8665,150094.0,0,6081
6081,206,8380,150121.0,0,6082
6082,950,8675,150144.0,0,6083
6083,951,8486,150147.0,0,6084
6084,756,8611,150156.0,0,6085
6085,49,8273,150215.0,0,6086
6086,952,8640,150234.0,0,6087
6087,624,8672,150278.0,0,6088
6088,49,8273,150279.0,0,6089
6089,772,8615,150288.0,0,6090
6090,389,8483,150330.0,0,6091
6091,14,8660,150335.0,0,6092
6092,950,8675,150352.0,0,6093
6093,105,8318,150357.0,0,6094
6094,772,8615,150357.0,0,6095
6095,206,8380,150364.0,0,6096
6096,953,8568,150418.0,0,6097
6097,772,8615,150424.0,0,6098
6098,231,8397,150424.0,0,6099
6099,49,8273,150440.0,0,6100
6100,756,8611,150444.0,0,6101
6101,389,8483,150451.0,0,6102
6102,954,8412,150510.0,0,6103
6103,953,8568,150512.0,0,6104
6104,772,8615,150527.0,0,6105
6105,772,8615,150609.0,0,6106
6106,772,8615,150658.0,0,6107
6107,737,8606,150670.0,0,6108
6108,499,8524,150682.0,0,6109
6109,949,8674,150699.0,0,6110
6110,829,8631,150706.0,0,6111
6111,953,8568,150738.0,0,6112
6112,421,8439,150741.0,0,6113
6113,18,8412,150750.0,0,6114
6114,487,8519,150791.0,0,6115
6115,955,8611,150828.0,0,6116
6116,499,8524,150862.0,0,6117
6117,772,8615,150875.0,0,6118
6118,955,8625,150904.0,0,6119
6119,956,8319,150908.0,0,6120
6120,271,8433,150914.0,0,6121
6121,487,8519,150918.0,0,6122
6122,956,8319,150929.0,0,6123
6123,956,8319,150958.0,0,6124
6124,772,8615,150959.0,0,6125
6125,957,8676,150978.0,0,6126
6126,958,8659,150998.0,0,6127
6127,958,8659,151024.0,0,6128
6128,959,8677,151052.0,0,6129
6129,487,8519,151064.0,0,6130
6130,960,8254,151073.0,0,6131
6131,772,8615,151078.0,0,6132
6132,880,8655,151093.0,0,6133
6133,961,8659,151139.0,0,6134
6134,772,8615,151157.0,0,6135
6135,962,8678,151167.0,0,6136
6136,963,8679,151172.0,0,6137
6137,461,8322,151186.0,0,6138
6138,964,8680,151198.0,0,6139
6139,756,8611,151227.0,0,6140
6140,737,8606,151239.0,0,6141
6141,965,8681,151307.0,0,6142
6142,772,8615,151312.0,0,6143
6143,880,8655,151320.0,0,6144
6144,966,8412,151321.0,0,6145
6145,957,8676,151331.0,0,6146
6146,487,8519,151334.0,0,6147
6147,367,8473,151366.0,0,6148
6148,963,8679,151385.0,0,6149
6149,756,8611,151393.0,0,6150
6150,772,8615,151403.0,0,6151
6151,49,8273,151417.0,0,6152
6152,963,8679,151419.0,0,6153
6153,967,8427,151446.0,0,6154
6154,526,8535,151475.0,0,6155
6155,367,8473,151483.0,0,6156
6156,963,8679,151485.0,0,6157
6157,772,8615,151512.0,0,6158
6158,205,8379,151515.0,0,6159
6159,772,8615,151594.0,0,6160
6160,968,8318,151620.0,0,6161
6161,772,8615,151623.0,0,6162
6162,438,8319,151633.0,0,6163
6163,487,8519,151638.0,0,6164
6164,367,8473,151642.0,0,6165
6165,967,8427,151684.0,0,6166
6166,788,8621,151689.0,0,6167
6167,880,8655,151710.0,0,6168
6168,326,8457,151739.0,0,6169
6169,880,8655,151756.0,0,6170
6170,964,8680,151766.0,0,6171
6171,788,8621,151772.0,0,6172
6172,969,8623,151779.0,0,6173
6173,367,8473,151845.0,0,6174
6174,487,8519,151855.0,0,6175
6175,772,8615,151878.0,0,6176
6176,880,8655,151884.0,0,6177
6177,172,8250,151902.0,0,6178
6178,756,8611,151923.0,0,6179
6179,772,8615,151933.0,0,6180
6180,970,8388,151951.0,0,6181
6181,880,8655,151954.0,0,6182
6182,286,8361,151976.0,0,6183
6183,367,8473,151988.0,0,6184
6184,105,8318,152021.0,0,6185
6185,971,8659,152025.0,0,6186
6186,367,8473,152039.0,0,6187
6187,641,8580,152098.0,0,6188
6188,971,8659,152128.0,0,6189
6189,367,8473,152140.0,0,6190
6190,873,8651,152160.0,0,6191
6191,534,8277,152169.0,0,6192
6192,368,8276,152171.0,0,6193
6193,972,8552,152212.0,0,6194
6194,879,8654,152223.0,0,6195
6195,251,8504,152241.0,0,6196
6196,487,8519,152251.0,0,6197
6197,641,8580,152273.0,0,6198
6198,641,8580,152315.0,0,6199
6199,251,8504,152318.0,0,6200
6200,879,8654,152321.0,0,6201
6201,963,8679,152360.0,0,6202
6202,973,8472,152383.0,0,6203
6203,9,8471,152400.0,0,6204
6204,251,8504,152403.0,0,6205
6205,972,8552,152423.0,0,6206
6206,941,8471,152465.0,0,6207
6207,737,8606,152478.0,0,6208
6208,380,8479,152486.0,0,6209
6209,879,8654,152488.0,0,6210
6210,974,8623,152499.0,0,6211
6211,505,8525,152517.0,0,6212
6212,975,8623,152526.0,0,6213
6213,367,8473,152527.0,0,6214
6214,879,8654,152527.0,0,6215
6215,631,8300,152535.0,0,6216
6216,879,8654,152559.0,0,6217
6217,233,8399,152560.0,0,6218
6218,963,8679,152577.0,0,6219
6219,380,8479,152581.0,0,6220
6220,367,8473,152591.0,0,6221
6221,969,8623,152594.0,0,6222
6222,319,8373,152603.0,0,6223
6223,963,8679,152618.0,0,6224
6224,286,8390,152626.0,0,6225
6225,772,8615,152646.0,0,6226
6226,286,8390,152674.0,0,6227
6227,879,8654,152676.0,0,6228
6228,286,8390,152718.0,0,6229
6229,367,8473,152726.0,0,6230
6230,367,8473,152791.0,0,6231
6231,105,8385,152803.0,0,6232
6232,149,8419,152809.0,0,6233
6233,963,8679,152813.0,0,6234
6234,631,8300,152819.0,0,6235
6235,105,8385,152831.0,0,6236
6236,976,8602,152840.0,0,6237
6237,977,8682,152852.0,0,6238
6238,772,8615,152871.0,0,6239
6239,367,8473,152880.0,0,6240
6240,105,8385,152885.0,0,6241
6241,391,8485,152886.0,0,6242
6242,967,8427,152895.0,0,6243
6243,963,8679,152900.0,0,6244
6244,976,8602,152909.0,0,6245
6245,969,8623,152928.0,0,6246
6246,367,8473,152929.0,0,6247
6247,963,8679,152938.0,0,6248
6248,885,8657,152950.0,0,6249
6249,978,8669,152951.0,0,6250
6250,972,8552,152962.0,0,6251
6251,977,8682,152974.0,0,6252
6252,233,8399,152975.0,0,6253
6253,976,8602,152985.0,0,6254
6254,271,8433,152991.0,0,6255
6255,963,8679,152992.0,0,6256
6256,367,8473,153002.0,0,6257
6257,391,8485,153047.0,0,6258
6258,233,8399,153051.0,0,6259
6259,960,8254,153059.0,0,6260
6260,976,8602,153081.0,0,6261
6261,977,8682,153101.0,0,6262
6262,976,8602,153101.0,0,6263
6263,976,8602,153118.0,0,6264
6264,963,8679,153121.0,0,6265
6265,829,8631,153146.0,0,6266
6266,979,8347,153159.0,0,6267
6267,319,8623,153166.0,0,6268
6268,772,8615,153181.0,0,6269
6269,972,8552,153182.0,0,6270
6270,756,8611,153204.0,0,6271
6271,963,8679,153244.0,0,6272
6272,233,8399,153244.0,0,6273
6273,913,8677,153267.0,0,6274
6274,105,8385,153285.0,0,6275
6275,873,8651,153291.0,0,6276
6276,271,8433,153309.0,0,6277
6277,772,8615,153330.0,0,6278
6278,105,8347,153347.0,0,6279
6279,980,8592,153368.0,0,6280
6280,880,8655,153369.0,0,6281
6281,969,8623,153375.0,0,6282
6282,963,8679,153381.0,0,6283
6283,973,8369,153383.0,0,6284
6284,972,8552,153392.0,0,6285
6285,963,8679,153425.0,0,6286
6286,880,8655,153429.0,0,6287
6287,53,8552,153450.0,0,6288
6288,772,8615,153476.0,0,6289
6289,599,8478,153490.0,0,6290
6290,819,8347,153505.0,0,6291
6291,981,8683,153557.0,0,6292
6292,18,8683,153558.0,0,6293
6293,963,8679,153563.0,0,6294
6294,525,8492,153572.0,0,6295
6295,289,8442,153574.0,0,6296
6296,972,8552,153583.0,0,6297
6297,772,8615,153604.0,0,6298
6298,982,8412,153625.0,0,6299
6299,233,8399,153627.0,0,6300
6300,772,8615,153635.0,0,6301
6301,981,8683,153647.0,0,6302
6302,819,8385,153653.0,0,6303
6303,969,8623,153659.0,0,6304
6304,880,8655,153681.0,0,6305
6305,665,8683,153682.0,0,6306
6306,756,8611,153683.0,0,6307
6307,271,8433,153693.0,0,6308
6308,289,8442,153694.0,0,6309
6309,983,8413,153699.0,0,6310
6310,972,8552,153709.0,0,6311
6311,772,8615,153716.0,0,6312
6312,772,8615,153751.0,0,6313
6313,981,8683,153782.0,0,6314
6314,271,8433,153792.0,0,6315
6315,665,8683,153793.0,0,6316
6316,969,8623,153793.0,0,6317
6317,925,8413,153805.0,0,6318
6318,772,8615,153806.0,0,6319
6319,904,8665,153812.0,0,6320
6320,233,8399,153829.0,0,6321
6321,53,8552,153835.0,0,6322
6322,981,8683,153846.0,0,6323
6323,665,8683,153870.0,0,6324
6324,979,8347,153870.0,0,6325
6325,963,8679,153874.0,0,6326
6326,984,8677,153874.0,0,6327
6327,880,8655,153889.0,0,6328
6328,624,8659,153910.0,0,6329
6329,972,8552,153927.0,0,6330
6330,985,8443,153933.0,0,6331
6331,69,8390,153938.0,0,6332
6332,772,8615,153940.0,0,6333
6333,271,8433,153945.0,0,6334
6334,972,8552,153945.0,0,6335
6335,963,8679,153957.0,0,6336
6336,880,8655,153981.0,0,6337
6337,981,8683,153989.0,0,6338
6338,289,8442,153991.0,0,6339
6339,960,8254,153995.0,0,6340
6340,979,8347,153997.0,0,6341
6341,880,8655,154008.0,0,6342
6342,665,8683,154018.0,0,6343
6343,963,8679,154020.0,0,6344
6344,278,8319,154031.0,0,6345
6345,391,8485,154038.0,0,6346
6346,53,8552,154039.0,0,6347
6347,868,8684,154082.0,0,6348
6348,278,8319,154094.0,0,6349
6349,233,8399,154098.0,0,6350
6350,231,8397,154108.0,0,6351
6351,981,8683,154120.0,0,6352
6352,772,8615,154129.0,0,6353
6353,665,8683,154134.0,0,6354
6354,278,8319,154136.0,0,6355
6355,969,8623,154144.0,0,6356
6356,880,8655,154149.0,0,6357
6357,231,8397,154155.0,0,6358
6358,772,8615,154162.0,0,6359
6359,981,8683,154189.0,0,6360
6360,963,8679,154192.0,0,6361
6361,191,8683,154205.0,0,6362
6362,880,8655,154210.0,0,6363
6363,986,8623,154223.0,0,6364
6364,972,8552,154237.0,0,6365
6365,872,8605,154252.0,0,6366
6366,963,8679,154268.0,0,6367
6367,772,8615,154269.0,0,6368
6368,987,8560,154298.0,0,6369
6369,981,8683,154299.0,0,6370
6370,732,8683,154307.0,0,6371
6371,872,8605,154311.0,0,6372
6372,880,8655,154317.0,0,6373
6373,963,8679,154328.0,0,6374
6374,981,8683,154338.0,0,6375
6375,23,8683,154344.0,0,6376
6376,977,8682,154346.0,0,6377
6377,880,8655,154353.0,0,6378
6378,430,8412,154358.0,0,6379
6379,963,8679,154377.0,0,6380
6380,233,8399,154377.0,0,6381
6381,819,8385,154409.0,0,6382
6382,981,8683,154416.0,0,6383
6383,982,8412,154422.0,0,6384
6384,872,8605,154426.0,0,6385
6385,819,8385,154427.0,0,6386
6386,880,8655,154429.0,0,6387
6387,988,8445,154434.0,0,6388
6388,228,8321,154434.0,0,6389
6389,963,8679,154449.0,0,6390
6390,732,8683,154451.0,0,6391
6391,772,8615,154466.0,0,6392
6392,631,8300,154481.0,0,6393
6393,989,8517,154557.0,0,6394
6394,791,8413,154571.0,0,6395
6395,772,8615,154588.0,0,6396
6396,791,8413,154609.0,0,6397
6397,981,8683,154610.0,1,6398
6398,23,8683,154617.0,0,6399
6399,969,8623,154624.0,0,6400
6400,972,8552,154637.0,0,6401
6401,990,8620,154653.0,0,6402
6402,960,8481,154656.0,0,6403
6403,972,8552,154681.0,0,6404
6404,391,8485,154722.0,0,6405
6405,205,8379,154723.0,0,6406
6406,772,8615,154753.0,0,6407
6407,991,8546,154776.0,0,6408
6408,972,8552,154810.0,0,6409
6409,969,8623,154864.0,0,6410
6410,955,8425,154913.0,0,6411
6411,960,8481,154929.0,0,6412
6412,205,8379,154937.0,0,6413
6413,737,8606,154973.0,0,6414
6414,904,8665,154987.0,0,6415
6415,986,8623,155003.0,0,6416
6416,772,8615,155028.0,0,6417
6417,992,8616,155058.0,0,6418
6418,391,8485,155095.0,0,6419
6419,880,8655,155100.0,0,6420
6420,486,8518,155123.0,0,6421
6421,430,8373,155135.0,0,6422
6422,880,8655,155148.0,0,6423
6423,538,8319,155163.0,0,6424
6424,960,8254,155181.0,0,6425
6425,657,8442,155200.0,0,6426
6426,783,8651,155227.0,0,6427
6427,972,8552,155230.0,0,6428
6428,419,8479,155244.0,0,6429
6429,486,8518,155248.0,0,6430
6430,486,8518,155292.0,0,6431
6431,405,8321,155317.0,0,6432
6432,993,8478,155327.0,0,6433
6433,772,8615,155333.0,0,6434
6434,472,8250,155351.0,0,6435
6435,972,8552,155394.0,0,6436
6436,994,8567,155410.0,0,6437
6437,977,8682,155425.0,0,6438
6438,872,8605,155440.0,0,6439
6439,995,8635,155452.0,0,6440
6440,53,8552,155482.0,0,6441
6441,972,8552,155522.0,0,6442
6442,994,8567,155546.0,0,6443
6443,897,8663,155554.0,0,6444
6444,772,8615,155574.0,0,6445
6445,994,8567,155593.0,0,6446
6446,53,8552,155609.0,0,6447
6447,391,8485,155638.0,0,6448
6448,401,8568,155677.0,0,6449
6449,233,8399,155684.0,0,6450
6450,28,8255,155693.0,0,6451
6451,996,8484,155708.0,0,6452
6452,972,8552,155726.0,0,6453
6453,772,8615,155735.0,0,6454
6454,996,8484,155752.0,0,6455
6455,772,8615,155788.0,0,6456
6456,53,8552,155796.0,0,6457
6457,997,8589,155797.0,0,6458
6458,998,8685,155823.0,0,6459
6459,28,8255,155828.0,0,6460
6460,225,8394,155836.0,0,6461
6461,313,8454,155851.0,0,6462
6462,997,8589,155870.0,0,6463
6463,772,8615,155894.0,0,6464
6464,972,8552,155915.0,0,6465
6465,977,8682,155946.0,0,6466
6466,313,8454,155950.0,0,6467
6467,53,8552,155975.0,0,6468
6468,995,8635,155984.0,0,6469
6469,772,8615,156051.0,0,6470
6470,978,8669,156051.0,0,6471
6471,682,8589,156055.0,0,6472
6472,772,8615,156076.0,0,6473
6473,233,8399,156081.0,0,6474
6474,978,8669,156098.0,0,6475
6475,999,8316,156103.0,0,6476
6476,1000,8659,156115.0,0,6477
6477,972,8552,156122.0,0,6478
6478,53,8552,156144.0,0,6479
6479,18,8686,156157.0,0,6480
6480,972,8552,156174.0,0,6481
6481,999,8316,156177.0,0,6482
6482,969,8623,156222.0,0,6483
6483,880,8655,156226.0,0,6484
6484,53,8552,156229.0,0,6485
6485,28,8255,156241.0,0,6486
6486,376,8476,156266.0,0,6487
6487,880,8655,156293.0,0,6488
6488,28,8255,156329.0,0,6489
6489,972,8552,156336.0,0,6490
6490,486,8518,156377.0,0,6491
6491,225,8394,156385.0,0,6492
6492,28,8255,156392.0,0,6493
6493,972,8552,156399.0,0,6494
6494,438,8356,156423.0,0,6495
6495,864,8648,156433.0,0,6496
6496,880,8655,156467.0,0,6497
6497,225,8394,156468.0,0,6498
6498,526,8535,156487.0,0,6499
6499,864,8648,156499.0,0,6500
6500,969,8623,156522.0,0,6501
6501,972,8552,156595.0,0,6502
6502,225,8394,156600.0,0,6503
6503,444,8391,156613.0,0,6504
6504,28,8255,156615.0,0,6505
6505,772,8615,156635.0,0,6506
6506,28,8255,156659.0,0,6507
6507,772,8615,156664.0,0,6508
6508,772,8615,156692.0,0,6509
6509,969,8623,156713.0,0,6510
6510,225,8394,156757.0,0,6511
6511,995,8634,156759.0,0,6512
6512,972,8552,156783.0,0,6513
6513,661,8554,156783.0,0,6514
6514,864,8648,156784.0,0,6515
6515,486,8518,156804.0,0,6516
6516,879,8654,156808.0,0,6517
6517,271,8433,156828.0,0,6518
6518,864,8648,156852.0,0,6519
6519,969,8623,156868.0,0,6520
6520,618,8570,156890.0,0,6521
6521,652,8478,156927.0,0,6522
6522,864,8648,156945.0,0,6523
6523,969,8623,156954.0,0,6524
6524,313,8454,157026.0,0,6525
6525,1001,8247,157039.0,0,6526
6526,692,8687,157096.0,0,6527
6527,289,8442,157101.0,0,6528
6528,750,8424,157105.0,0,6529
6529,1002,8313,157114.0,0,6530
6530,972,8552,157127.0,0,6531
6531,225,8394,157136.0,0,6532
6532,125,8333,157149.0,0,6533
6533,880,8655,157153.0,0,6534
6534,1003,8309,157161.0,0,6535
6535,313,8454,157166.0,0,6536
6536,125,8333,157174.0,0,6537
6537,1004,8462,157184.0,0,6538
6538,313,8454,157207.0,0,6539
6539,641,8580,157208.0,0,6540
6540,341,8346,157264.0,0,6541
6541,641,8580,157274.0,0,6542
6542,641,8580,157300.0,0,6543
6543,564,8412,157316.0,0,6544
6544,987,8560,157317.0,0,6545
6545,1005,8387,157319.0,0,6546
6546,969,8623,157326.0,0,6547
6547,125,8333,157329.0,0,6548
6548,1004,8462,157354.0,0,6549
6549,18,8247,157360.0,0,6550
6550,772,8615,157365.0,0,6551
6551,125,8333,157385.0,0,6552
6552,641,8580,157386.0,0,6553
6553,864,8648,157396.0,0,6554
6554,125,8333,157432.0,0,6555
6555,969,8623,157438.0,0,6556
6556,621,8300,157454.0,0,6557
6557,772,8615,157459.0,0,6558
6558,525,8313,157460.0,0,6559
6559,987,8560,157461.0,0,6560
6560,864,8648,157481.0,0,6561
6561,972,8552,157504.0,0,6562
6562,28,8255,157618.0,0,6563
6563,1006,8662,157628.0,0,6564
6564,1007,8413,157692.0,0,6565
6565,772,8615,157693.0,0,6566
6566,1008,8300,157696.0,0,6567
6567,772,8615,157749.0,0,6568
6568,1009,8382,157766.0,0,6569
6569,772,8615,157770.0,0,6570
6570,2,8229,157779.0,0,6571
6571,28,8255,157781.0,0,6572
6572,772,8615,157813.0,0,6573
6573,972,8552,157817.0,0,6574
6574,28,8255,157830.0,0,6575
6575,272,8319,157850.0,0,6576
6576,969,8623,157856.0,0,6577
6577,28,8255,157859.0,0,6578
6578,1010,8684,157861.0,0,6579
6579,161,8317,157867.0,0,6580
6580,972,8552,157921.0,0,6581
6581,772,8615,157923.0,0,6582
6582,344,8449,157940.0,0,6583
6583,772,8615,157961.0,0,6584
6584,344,8449,157965.0,0,6585
6585,1011,8688,157985.0,0,6586
6586,1006,8662,157986.0,0,6587
6587,772,8615,158083.0,0,6588
6588,829,8631,158087.0,0,6589
6589,852,8644,158094.0,0,6590
6590,772,8615,158101.0,0,6591
6591,641,8580,158122.0,0,6592
6592,344,8449,158131.0,0,6593
6593,772,8615,158136.0,0,6594
6594,718,8584,158186.0,0,6595
6595,829,8631,158193.0,0,6596
6596,772,8615,158276.0,0,6597
6597,499,8524,158279.0,0,6598
6598,236,8391,158331.0,0,6599
6599,1012,8557,158339.0,0,6600
6600,1013,8369,158349.0,0,6601
6601,1014,8686,158355.0,0,6602
6602,772,8615,158377.0,0,6603
6603,969,8623,158402.0,0,6604
6604,772,8615,158413.0,0,6605
6605,772,8615,158449.0,0,6606
6606,236,8391,158468.0,0,6607
6607,306,8369,158474.0,0,6608
6608,852,8644,158494.0,0,6609
6609,1015,8605,158546.0,0,6610
6610,206,8380,158571.0,0,6611
6611,344,8449,158572.0,0,6612
6612,499,8524,158592.0,0,6613
6613,344,8449,158629.0,0,6614
6614,829,8631,158631.0,0,6615
6615,184,8368,158674.0,0,6616
6616,772,8615,158680.0,0,6617
6617,864,8648,158708.0,0,6618
6618,772,8615,158725.0,0,6619
6619,935,8680,158727.0,0,6620
6620,18,8402,158754.0,0,6621
6621,388,8584,158757.0,0,6622
6622,1016,8650,158881.0,0,6623
6623,772,8615,158908.0,0,6624
6624,405,8321,158913.0,0,6625
6625,772,8615,158925.0,0,6626
6626,1017,8578,158941.0,0,6627
6627,772,8615,158954.0,0,6628
6628,852,8644,158961.0,0,6629
6629,405,8321,158971.0,0,6630
6630,1005,8294,158998.0,0,6631
6631,527,8329,159009.0,0,6632
6632,493,8521,159033.0,0,6633
6633,405,8321,159052.0,0,6634
6634,983,8413,159060.0,0,6635
6635,1017,8578,159080.0,0,6636
6636,28,8255,159088.0,0,6637
6637,527,8329,159090.0,0,6638
6638,405,8321,159095.0,0,6639
6639,405,8321,159149.0,0,6640
6640,206,8380,159153.0,0,6641
6641,28,8255,159157.0,0,6642
6642,444,8369,159173.0,0,6643
6643,983,8413,159188.0,0,6644
6644,829,8631,159229.0,0,6645
6645,772,8615,159246.0,0,6646
6646,864,8648,159250.0,0,6647
6647,1018,8649,159261.0,0,6648
6648,772,8615,159304.0,0,6649
6649,864,8648,159312.0,0,6650
6650,772,8615,159326.0,0,6651
6651,444,8388,159384.0,0,6652
6652,864,8648,159405.0,0,6653
6653,829,8631,159417.0,0,6654
6654,1019,8418,159418.0,0,6655
6655,486,8518,159458.0,0,6656
6656,772,8615,159503.0,0,6657
6657,149,8584,159529.0,0,6658
6658,983,8413,159561.0,0,6659
6659,444,8487,159563.0,0,6660
6660,772,8615,159566.0,0,6661
6661,772,8615,159601.0,0,6662
6662,983,8413,159604.0,0,6663
6663,1020,8499,159613.0,0,6664
6664,904,8665,159637.0,0,6665
6665,772,8615,159654.0,0,6666
6666,1019,8418,159662.0,0,6667
6667,957,8676,159666.0,0,6668
6668,772,8615,159679.0,0,6669
6669,206,8380,159683.0,0,6670
6670,983,8413,159700.0,0,6671
6671,1017,8578,159789.0,0,6672
6672,772,8615,159803.0,0,6673
6673,231,8397,159850.0,0,6674
6674,852,8644,159857.0,0,6675
6675,772,8615,159869.0,0,6676
6676,772,8615,159897.0,0,6677
6677,772,8615,159918.0,0,6678
6678,772,8615,159941.0,0,6679
6679,198,8376,159970.0,0,6680
6680,28,8255,160014.0,0,6681
6681,772,8615,160044.0,0,6682
6682,1021,8689,160157.0,0,6683
6683,1022,8484,160192.0,0,6684
6684,11,8237,160208.0,0,6685
6685,1022,8484,160220.0,0,6686
6686,137,8343,160266.0,0,6687
6687,206,8690,160291.0,0,6688
6688,28,8255,160295.0,0,6689
6689,505,8525,160318.0,0,6690
6690,872,8605,160350.0,0,6691
6691,1017,8578,160379.0,0,6692
6692,1023,8413,160380.0,0,6693
6693,1024,8591,160416.0,0,6694
6694,1025,8571,160433.0,0,6695
6695,1026,8678,160443.0,0,6696
6696,414,8301,160443.0,0,6697
6697,1027,8264,160486.0,0,6698
6698,957,8676,160498.0,0,6699
6699,687,8591,160575.0,0,6700
6700,486,8518,160578.0,0,6701
6701,6,8233,160601.0,0,6702
6702,137,8410,160617.0,0,6703
6703,975,8623,160625.0,0,6704
6704,872,8605,160626.0,0,6705
6705,610,8376,160628.0,0,6706
6706,957,8676,160661.0,0,6707
6707,1028,8358,160662.0,0,6708
6708,1028,8358,160693.0,0,6709
6709,1029,8509,160695.0,0,6710
6710,486,8518,160700.0,0,6711
6711,526,8535,160718.0,0,6712
6712,1030,8691,160784.0,0,6713
6713,1017,8578,160784.0,0,6714
6714,800,8578,160794.0,0,6715
6715,405,8321,160856.0,0,6716
6716,1031,8692,160904.0,0,6717
6717,1031,8692,160930.0,0,6718
6718,1031,8692,160960.0,0,6719
6719,416,8496,161066.0,0,6720
6720,1032,8693,161069.0,0,6721
6721,231,8397,161077.0,0,6722
6722,109,8462,161103.0,0,6723
6723,414,8301,161115.0,0,6724
6724,109,8462,161132.0,0,6725
6725,11,8237,161143.0,0,6726
6726,109,8462,161163.0,0,6727
6727,11,8237,161171.0,0,6728
6728,1023,8413,161181.0,0,6729
6729,233,8399,161187.0,0,6730
6730,1033,8413,161205.0,0,6731
6731,1023,8413,161220.0,0,6732
6732,6,8233,161241.0,0,6733
6733,51,8300,161304.0,0,6734
6734,109,8322,161326.0,0,6735
6735,638,8578,161363.0,0,6736
6736,499,8524,161367.0,0,6737
6737,1034,8684,161370.0,0,6738
6738,638,8578,161391.0,0,6739
6739,1023,8413,161415.0,0,6740
6740,109,8322,161434.0,0,6741
6741,51,8300,161450.0,0,6742
6742,94,8308,161455.0,0,6743
6743,233,8399,161455.0,0,6744
6744,109,8322,161466.0,0,6745
6745,505,8525,161483.0,0,6746
6746,391,8485,161492.0,0,6747
6747,1035,8694,161502.0,0,6748
6748,1035,8694,161546.0,0,6749
